DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
ANANTAPUR,2001,9.6,0.0,13.1,54.7,15.8,19.8,21.5,68.5,242.2,231.0,15.8,6.4
ANANTAPUR,2002,17.1,6.2,2.3,30.9,84.6,33.9,20.6,36.7,60.2,107.6,14.4,5.5
ANANTAPUR,2003,0.0,3.7,14.5,15.0,2.6,23.1,44.9,61.4,42.2,171.5,8.1,0.7
ANANTAPUR,2004,10.7,0.0,19.0,32.5,129.0,20.2,102.2,13.7,113.6,45.9,3.9,0.0
ANANTAPUR,2005,5.3,8.3,7.9,8.2,52.6,46.9,143.7,99.7,136.3,191.3,51.1,16.4
ANANTAPUR,2006,0.0,0.0,40.4,11.6,62.2,79.0,21.0,16.0,87.2,44.7,76.6,0.9
ANANTAPUR,2007,0.0,0.0,0.0,0.1,1.8,154.3,69.5,107.6,198.1,95.4,10.0,17.3
ANANTAPUR,2008,0.0,21.1,85.0,0.4,57.9,63.1,82.2,110.5,176.8,112.0,51.3,0.6
ANANTAPUR,2009,0.4,0.0,6.5,4.9,73.6,55.3,9.3,103.5,189.7,62.2,69.9,4.1
ANANTAPUR,2010,5.1,0.9,1.9,34.3,85.2,75.7,106.5,149.0,66.7,72.8,150.4,3.7
CHITTOR,1950,0.0,9.4,4.9,0.5,38.3,25.4,75.7,114.0,140.3,106.7,64.8,0.4
CHITTOR,1951,0.0,0.0,19.8,66.2,84.8,17.1,138.5,57.7,37.0,67.2,65.9,0.2
CHITTOR,1952,0.0,8.4,2.9,13.7,154.3,63.1,59.0,76.7,61.4,124.3,11.0,225.0
CHITTOR,1953,2.8,1.3,0.0,62.1,32.0,71.8,103.5,67.2,130.4,372.3,58.2,0.7
CHITTOR,1954,28.6,0.0,16.4,9.5,44.0,43.4,219.7,84.7,40.2,288.9,0.0,133.5
CHITTOR,1955,33.5,2.5,0.9,22.4,155.7,38.3,109.5,81.8,140.0,96.2,68.3,62.8
CHITTOR,1956,7.3,0.0,0.0,63.0,73.7,78.5,60.3,71.2,163.0,253.1,86.4,55.6
CHITTOR,1957,0.0,0.8,20.7,8.8,47.5,70.1,62.0,64.4,66.6,123.8,116.1,0.0
CHITTOR,1958,3.7,5.0,5.4,31.1,52.3,32.1,26.3,203.0,87.1,264.0,146.4,34.9
CHITTOR,1959,0.3,11.1,0.0,22.2,43.0,83.8,53.4,88.5,137.8,103.7,114.3,29.8
CHITTOR,1960,1.1,0.0,5.6,7.6,35.4,50.4,95.9,27.0,168.2,73.8,350.2,17.1
CHITTOR,1961,5.7,12.3,0.0,0.7,44.1,65.6,77.7,135.7,84.0,142.9,96.1,10.0
CHITTOR,1962,4.6,5.1,6.5,50.5,110.1,46.8,31.5,81.2,150.1,259.0,40.7,46.8
CHITTOR,1963,17.0,0.6,6.3,31.0,32.3,64.5,71.0,87.6,134.5,195.3,71.9,48.0
CHITTOR,1964,0.0,0.0,0.0,2.4,19.2,47.5,244.5,106.3,179.3,62.5,202.8,14.6
CHITTOR,1965,1.4,1.3,7.9,56.4,17.0,27.7,43.1,173.6,64.4,24.6,118.1,77.9
CHITTOR,1966,9.5,0.4,0.0,5.4,65.9,86.7,68.0,157.3,180.8,133.7,347.3,74.3
CHITTOR,1967,35.6,0.0,59.2,6.5,63.0,56.9,72.1,47.3,118.4,99.9,76.7,203.1
CHITTOR,1968,0.0,4.7,2.0,40.1,25.9,49.6,67.8,14.3,133.0,133.6,102.8,123.8
CHITTOR,1969,0.0,0.0,1.4,2.9,50.2,56.4,105.3,125.3,38.8,371.3,180.7,97.5
CHITTOR,1970,0.3,32.6,0.9,10.2,70.7,53.9,143.4,167.8,117.9,124.1,148.0,1.3
CHITTOR,1971,8.0,8.3,21.0,36.8,64.9,29.5,79.0,100.1,132.8,192.5,80.7,47.5
CHITTOR,1972,7.3,0.3,0.0,10.6,117.3,112.8,17.7,44.0,125.5,333.2,166.9,153.5
CHITTOR,1973,0.0,0.0,0.2,1.0,47.7,49.1,85.6,113.4,141.0,164.8,59.1,83.1
CHITTOR,1974,0.0,0.0,0.0,10.4,51.2,68.5,139.9,53.2,183.5,217.4,44.2,0.0
CHITTOR,1975,1.9,0.0,7.0,2.1,65.0,56.7,172.1,123.9,164.3,262.9,200.8,6.1
CHITTOR,1976,2.2,0.0,0.0,6.2,17.9,68.8,143.0,220.6,42.6,238.5,367.2,7.7
CHITTOR,1977,1.0,0.9,1.5,32.2,59.0,78.6,76.0,132.7,61.4,313.8,272.6,1.6
CHITTOR,1978,2.8,11.0,0.4,42.2,34.2,43.9,98.3,54.8,195.6,113.1,204.4,168.1
CHITTOR,1979,6.4,33.7,0.0,10.9,69.5,41.4,99.1,82.3,151.3,72.2,387.4,25.0
CHITTOR,1980,0.1,0.0,2.0,6.9,47.7,32.9,70.3,122.7,42.5,68.4,269.2,49.6
CHITTOR,1981,12.2,0.0,24.1,10.1,64.3,70.9,116.9,114.1,183.9,190.4,49.4,81.9
CHITTOR,1982,0.3,0.0,1.3,13.2,34.3,68.0,71.7,44.4,117.0,156.7,180.3,0.1
CHITTOR,1983,0.0,0.4,7.7,7.7,50.1,63.7,131.1,178.2,289.2,169.8,56.1,186.9
CHITTOR,1984,15.4,156.9,54.4,16.8,14.4,24.5,150.6,17.5,181.1,109.8,242.9,79.7
CHITTOR,1985,29.9,0.0,3.6,12.7,15.3,62.9,175.4,90.6,108.0,102.9,262.9,68.4
CHITTOR,1986,117.9,25.6,0.0,8.7,27.4,54.6,58.5,62.7,128.5,129.2,127.0,13.5
CHITTOR,1987,4.0,0.0,22.0,17.3,31.7,57.3,45.2,127.6,96.5,210.3,140.5,159.5
CHITTOR,1988,1.5,0.0,6.7,59.9,69.8,17.8,161.4,216.5,217.2,67.5,124.1,59.0
CHITTOR,1989,0.0,0.0,15.8,3.2,26.1,52.3,235.0,25.8,132.4,80.2,116.4,92.3
CHITTOR,1990,3.2,9.5,25.2,16.8,175.2,23.0,65.2,108.4,211.4,192.6,218.2,16.6
CHITTOR,1991,18.7,0.0,5.8,30.8,30.9,178.9,79.7,141.1,114.8,303.2,331.7,14.4
CHITTOR,1992,15.7,0.0,0.0,17.9,54.8,44.4,72.0,49.6,100.0,131.8,202.2,9.0
CHITTOR,1993,,16.0,15.9,13.4,50.4,65.5,103.2,129.2,178.5,203.4,216.1,123.3
CHITTOR,1994,4.1,9.1,5.0,20.0,63.7,39.0,114.2,121.9,59.5,180.6,180.3,37.5
CHITTOR,1995,50.1,10.2,18.3,14.4,182.7,91.8,156.0,195.3,75.5,149.3,71.8,10.2
CHITTOR,1996,0.0,1.6,5.7,47.5,45.5,291.4,88.6,154.0,249.3,241.1,76.8,260.9
CHITTOR,1997,24.6,0.0,23.1,46.6,43.8,98.4,46.4,76.4,183.2,142.9,240.4,133.4
CHITTOR,1998,0.3,14.0,4.0,23.1,29.1,45.9,143.2,196.3,167.0,124.4,223.6,93.2
CHITTOR,1999,1.7,4.6,0.0,18.4,90.6,58.8,47.6,73.2,79.5,144.4,112.6,27.1
CHITTOR,2000,0.0,51.6,0.0,14.6,88.5,62.7,68.3,190.5,137.7,158.1,66.7,58.1
CHITTOR,2001,13.0,0.0,6.3,88.0,35.0,24.7,101.4,84.4,196.1,353.0,71.8,69.5
CHITTOR,2002,40.3,3.9,15.4,13.7,53.2,111.9,35.0,55.0,105.3,175.8,79.6,24.9
CHITTOR,2003,0.0,0.0,36.7,18.4,9.7,77.2,220.2,121.0,124.2,162.9,17.9,15.6
CHITTOR,2004,19.1,8.0,9.5,35.2,197.8,42.7,117.6,18.6,163.0,172.2,134.4,0.1
CHITTOR,2005,0.0,18.6,19.6,52.8,60.6,59.6,126.3,106.5,151.5,346.3,258.4,154.4
CHITTOR,2006,0.4,0.0,36.0,10.6,68.8,97.2,18.5,97.4,136.2,148.5,100.1,33.4
CHITTOR,2007,0.0,0.0,0.0,0.0,2.3,101.0,110.4,192.6,138.9,215.0,46.6,172.3
CHITTOR,2008,15.3,9.5,55.9,6.5,64.4,44.2,99.3,89.6,131.6,165.3,271.0,11.4
CHITTOR,2009,0.8,0.0,4.3,9.5,45.3,67.6,42.9,132.2,127.1,35.8,184.1,60.4
CHITTOR,2010,1.7,0.3,1.3,13.3,95.7,103.1,180.8,155.7,135.7,98.3,230.7,68.5
CUDDAPAH,1950,0.5,4.8,1.8,1.5,49.5,7.3,43.7,52.2,138.6,101.8,18.0,0.0
CUDDAPAH,1951,0.0,0.2,13.3,32.2,72.0,69.3,64.6,41.2,62.5,71.3,41.1,0.0
CUDDAPAH,1952,0.0,1.8,0.0,7.7,177.0,57.3,62.3,98.2,37.9,105.4,8.3,110.7
CUDDAPAH,1953,0.0,0.0,0.0,26.1,13.7,48.8,128.2,62.7,122.1,310.6,33.6,0.0
CUDDAPAH,1954,4.4,0.0,11.9,9.3,41.1,44.4,203.0,51.3,122.0,247.5,0.0,75.0
CUDDAPAH,1955,3.5,0.0,2.0,4.8,144.1,31.6,104.0,194.5,75.3,113.9,81.6,20.1
CUDDAPAH,1956,0.2,0.0,0.0,76.5,48.3,99.2,171.3,59.4,184.0,221.5,107.4,35.7
CUDDAPAH,1957,0.0,0.0,3.1,7.8,29.8,171.5,88.9,94.4,63.6,53.0,55.2,0.0
CUDDAPAH,1958,2.3,5.3,1.4,31.8,44.0,28.0,74.9,239.7,91.5,227.2,60.4,15.5
CUDDAPAH,1959,0.3,0.7,0.0,23.2,43.0,121.3,92.5,81.3,125.2,69.6,40.8,7.9
CUDDAPAH,1960,0.0,0.0,0.4,2.2,34.1,35.2,66.5,26.0,271.9,51.0,225.6,0.0
CUDDAPAH,1961,0.1,7.0,0.5,1.1,33.3,102.2,122.3,116.6,36.7,157.3,60.9,0.1
CUDDAPAH,1962,0.0,1.8,4.1,35.3,59.2,49.7,30.8,121.1,130.9,303.2,38.5,78.3
CUDDAPAH,1963,0.0,0.0,8.1,30.2,17.8,67.4,108.0,163.3,71.8,142.2,7.8,29.3
CUDDAPAH,1964,0.0,0.0,0.0,0.9,9.5,57.7,214.3,78.6,194.1,29.3,118.2,22.6
CUDDAPAH,1965,0.0,0.0,4.6,41.6,20.1,29.4,87.0,172.0,122.6,6.9,35.3,57.6
CUDDAPAH,1966,1.4,0.0,0.0,12.6,32.4,134.8,100.3,111.1,95.6,72.2,242.2,14.6
CUDDAPAH,1967,5.1,0.0,28.6,4.7,63.1,69.0,189.7,34.6,187.8,125.7,29.2,55.2
CUDDAPAH,1968,0.0,1.1,20.6,52.5,19.0,27.8,85.9,10.3,142.6,97.2,98.1,44.4
CUDDAPAH,1969,0.0,0.0,0.0,9.3,50.7,74.7,121.5,113.5,35.4,249.7,85.8,48.1
CUDDAPAH,1970,0.0,1.1,0.6,9.3,82.7,68.6,71.8,221.3,136.7,119.3,6.5,0.0
CUDDAPAH,1971,0.0,3.5,18.8,29.2,47.2,33.1,44.9,93.1,66.5,132.1,20.5,11.7
CUDDAPAH,1972,0.4,0.2,0.0,18.3,80.5,118.0,28.2,11.5,151.9,179.2,87.7,78.0
CUDDAPAH,1973,0.0,0.0,0.0,0.4,21.9,33.7,94.3,168.7,154.8,171.3,24.5,2.5
CUDDAPAH,1974,0.0,0.0,0.0,4.1,68.7,68.2,74.6,68.2,246.4,186.6,29.8,0.0
CUDDAPAH,1975,0.0,0.0,0.9,4.0,29.8,29.0,168.7,136.5,146.4,413.7,95.0,8.0
CUDDAPAH,1976,0.0,0.0,0.0,13.2,9.3,76.3,153.1,191.4,34.4,98.4,118.4,0.8
CUDDAPAH,1977,0.0,0.0,3.4,11.0,69.3,110.3,84.5,141.1,46.2,165.0,124.5,1.1
CUDDAPAH,1978,1.4,5.2,0.0,18.2,30.3,75.8,144.7,81.5,162.6,64.3,152.5,42.1
CUDDAPAH,1979,0.0,6.4,0.0,3.9,103.0,40.4,37.0,98.3,132.7,63.4,219.2,5.6
CUDDAPAH,1980,0.0,0.0,0.0,0.9,16.3,69.1,69.8,82.8,60.3,27.1,123.3,18.0
CUDDAPAH,1981,1.4,0.0,20.3,5.5,24.0,44.4,86.0,112.4,214.4,127.8,40.3,18.4
CUDDAPAH,1982,0.0,0.0,0.1,3.5,27.3,57.3,51.7,9.4,78.7,103.7,120.8,0.0
CUDDAPAH,1983,0.0,2.6,1.6,4.2,62.5,33.1,77.2,188.4,269.4,102.6,30.9,25.5
CUDDAPAH,1984,0.0,43.3,14.5,7.5,4.2,19.5,131.8,17.7,116.2,59.6,74.2,35.5
CUDDAPAH,1985,15.5,0.0,2.2,12.3,3.3,54.3,113.8,55.8,46.6,119.7,83.8,31.7
CUDDAPAH,1986,48.0,6.5,0.0,7.9,8.5,50.3,42.7,55.8,94.0,119.7,50.6,11.2
CUDDAPAH,1987,3.3,0.0,6.6,1.4,5.2,44.9,11.7,164.8,65.1,126.3,104.0,44.1
CUDDAPAH,1988,0.0,0.0,1.6,24.7,39.1,27.9,189.9,246.3,146.7,29.6,28.2,16.2
CUDDAPAH,1989,0.0,0.0,20.9,1.0,29.6,37.8,265.3,26.4,145.0,38.9,58.2,17.8
CUDDAPAH,1990,0.7,4.5,12.7,2.1,85.9,56.9,55.7,74.7,209.2,217.1,210.9,9.9
CUDDAPAH,1991,6.2,0.0,7.2,19.2,31.6,189.8,54.2,84.7,81.8,156.8,190.9,3.7
CUDDAPAH,1992,2.1,0.0,0.0,7.1,25.9,28.9,98.6,90.6,55.4,65.0,128.1,1.3
CUDDAPAH,1993,0.0,0.0,14.9,3.3,57.7,29.8,108.0,91.1,75.8,148.4,110.0,95.3
CUDDAPAH,1994,11.1,18.3,0.0,30.1,36.0,28.7,85.7,106.5,34.9,199.6,82.7,15.3
CUDDAPAH,1995,13.5,0.0,10.2,1.9,141.3,55.4,174.0,145.4,115.8,124.3,37.9,0.0
CUDDAPAH,1996,0.0,1.0,0.0,23.0,22.5,277.3,58.8,214.9,165.0,324.9,34.5,91.7
CUDDAPAH,1997,8.6,0.0,9.9,31.7,22.1,54.6,39.2,78.9,247.0,86.7,97.0,48.8
CUDDAPAH,1998,1.5,0.3,2.5,38.1,47.3,52.8,104.3,135.1,188.8,143.8,124.3,16.6
CUDDAPAH,1999,0.0,5.6,0.0,1.7,49.5,53.6,52.6,97.6,34.0,84.3,60.6,2.1
CUDDAPAH,2000,0.0,25.8,0.0,36.1,73.5,87.0,99.6,262.8,61.3,110.2,21.7,31.1
CUDDAPAH,2001,0.0,0.0,7.3,67.0,19.2,14.4,61.2,98.4,192.7,416.0,26.4,25.9
CUDDAPAH,2002,12.0,3.6,3.8,24.8,52.6,68.9,34.7,48.2,56.7,181.2,27.2,7.3
CUDDAPAH,2003,0.0,0.0,15.0,10.5,0.0,24.3,189.6,100.7,135.4,240.5,9.2,8.1
CUDDAPAH,2004,0.0,0.0,18.9,30.2,138.5,26.8,135.5,13.5,150.4,74.6,27.2,0.0
CUDDAPAH,2005,0.0,12.2,10.1,20.8,43.2,43.2,125.5,101.7,81.4,294.1,105.1,49.3
CUDDAPAH,2006,0.0,0.0,33.7,2.6,46.1,55.8,47.9,63.0,144.1,55.6,68.2,17.8
CUDDAPAH,2007,0.0,0.0,0.0,0.0,10.0,199.3,66.0,186.5,206.3,226.1,34.3,29.1
CUDDAPAH,2008,0.0,32.2,47.8,1.6,22.8,14.6,49.7,104.6,112.7,110.6,196.4,2.5
CUDDAPAH,2009,0.4,0.0,6.2,8.2,44.6,49.8,28.5,146.5,134.8,24.1,139.9,28.4
CUDDAPAH,2010,2.6,1.1,0.0,11.9,47.6,119.3,167.7,135.2,103.7,79.7,197.9,46.0
EAST GODAVARI,1950,0.0,27.4,20.5,2.6,34.1,80.5,289.2,148.1,308.3,201.9,106.0,0.0
EAST GODAVARI,1951,0.9,0.0,4.0,33.1,52.2,161.7,387.8,216.3,218.9,131.8,69.2,3.0
EAST GODAVARI,1952,0.0,13.8,5.7,6.8,78.8,123.9,114.5,100.2,91.3,317.5,0.0,33.2
EAST GODAVARI,1953,6.8,0.0,0.0,16.2,32.7,168.4,188.3,163.5,118.2,309.1,20.9,0.0
EAST GODAVARI,1954,0.0,0.0,7.6,7.6,20.2,192.8,319.3,181.9,259.3,271.2,0.0,21.0
EAST GODAVARI,1955,0.2,0.2,13.2,12.0,213.6,95.5,147.4,214.6,193.6,348.9,40.1,0.0
EAST GODAVARI,1956,4.9,0.2,0.2,35.8,135.2,179.8,281.2,117.3,234.5,362.9,47.3,2.2
EAST GODAVARI,1957,0.7,0.1,19.8,6.0,24.6,161.7,176.5,327.9,146.6,147.2,47.2,0.0
EAST GODAVARI,1958,0.0,0.1,1.0,6.0,60.1,101.3,476.3,216.8,171.7,551.4,208.9,0.0
EAST GODAVARI,1959,3.8,22.8,0.0,34.6,7.6,164.1,344.9,306.7,211.7,293.6,7.0,1.0
EAST GODAVARI,1960,0.1,0.5,55.2,0.8,8.5,168.4,278.5,86.0,291.9,111.1,16.0,10.7
EAST GODAVARI,1961,8.3,23.3,0.0,3.3,20.2,146.5,259.7,114.6,256.2,364.5,61.4,2.1
EAST GODAVARI,1962,1.1,11.7,0.0,38.7,38.5,94.9,299.3,254.1,234.2,420.6,19.9,18.4
EAST GODAVARI,1963,0.0,0.0,7.8,35.4,22.1,127.8,181.9,167.9,112.3,328.1,0.2,0.0
EAST GODAVARI,1964,0.0,0.0,0.0,7.9,17.4,175.0,214.1,231.8,385.6,103.3,104.7,0.7
EAST GODAVARI,1965,2.9,1.7,8.9,29.3,32.7,63.8,196.5,168.5,177.8,76.5,40.3,0.0
EAST GODAVARI,1966,17.3,0.2,9.2,11.6,14.0,65.0,246.6,193.8,128.9,51.3,143.3,60.4
EAST GODAVARI,1967,12.5,0.3,77.5,28.5,6.1,122.1,309.5,152.3,118.3,30.2,6.9,53.3
EAST GODAVARI,1968,4.1,5.0,2.2,58.2,11.7,28.5,155.0,55.0,129.0,192.1,51.6,6.6
EAST GODAVARI,1969,0.0,0.0,1.0,1.5,243.2,177.7,141.3,90.8,104.1,230.5,205.0,95.5
EAST GODAVARI,1970,0.4,10.2,30.1,12.1,55.6,164.5,269.3,246.1,157.8,229.2,0.1,0.0
EAST GODAVARI,1971,0.0,48.3,4.4,156.1,47.1,97.8,103.2,201.8,210.3,158.3,2.0,0.0
EAST GODAVARI,1972,0.0,11.2,0.0,21.7,18.8,191.7,150.1,72.4,152.9,455.6,59.1,11.5
EAST GODAVARI,1973,0.0,1.4,8.2,0.0,42.7,55.5,188.4,203.8,145.5,287.4,37.5,0.0
EAST GODAVARI,1974,0.0,2.9,2.3,9.1,20.0,124.2,141.2,201.6,190.5,330.6,53.0,0.0
EAST GODAVARI,1975,0.0,2.3,0.1,2.2,26.0,195.3,154.7,248.2,258.6,317.3,78.7,0.0
EAST GODAVARI,1976,0.0,0.8,1.2,9.7,18.2,49.0,273.2,222.5,107.0,145.3,476.9,0.5
EAST GODAVARI,1977,3.2,0.0,1.7,30.9,91.5,137.5,185.1,156.2,104.3,125.2,338.8,5.9
EAST GODAVARI,1978,0.7,6.6,6.6,16.2,4.7,196.4,161.0,275.5,147.5,65.8,57.2,10.5
EAST GODAVARI,1979,0.2,35.3,0.0,6.2,148.1,81.3,112.7,80.8,257.7,53.0,232.9,35.6
EAST GODAVARI,1980,0.1,0.0,2.6,3.6,22.0,310.2,151.3,260.0,81.6,227.5,96.8,12.7
EAST GODAVARI,1981,25.4,0.2,6.8,7.4,50.7,105.1,261.1,129.5,267.1,98.5,18.4,3.8
EAST GODAVARI,1982,1.2,0.2,0.6,15.4,41.3,80.8,122.8,224.1,140.1,159.1,52.8,0.2
EAST GODAVARI,1983,0.0,17.7,0.2,0.0,59.7,180.0,173.3,393.7,337.9,239.5,7.4,19.5
EAST GODAVARI,1984,2.6,10.3,2.9,17.6,40.2,105.7,192.1,65.3,145.9,134.5,51.3,1.5
EAST GODAVARI,1985,37.3,1.2,2.1,6.1,23.0,105.6,250.5,205.8,110.0,301.7,28.2,24.6
EAST GODAVARI,1986,38.2,18.3,3.4,28.7,51.4,107.5,88.9,417.1,98.2,142.8,113.3,4.8
EAST GODAVARI,1987,17.5,0.1,17.9,14.6,41.5,54.9,128.1,189.6,127.8,297.2,186.9,25.8
EAST GODAVARI,1988,0.0,4.3,0.4,56.2,56.7,29.9,424.7,245.8,256.8,61.9,11.4,4.1
EAST GODAVARI,1989,0.1,0.0,42.8,2.8,14.7,161.2,378.6,334.1,151.9,50.7,3.2,1.8
EAST GODAVARI,1990,20.6,104.4,77.4,19.0,588.2,108.4,120.9,221.1,132.1,240.9,36.3,5.6
EAST GODAVARI,1991,20.0,11.2,0.0,20.1,21.7,251.3,143.4,152.6,229.5,188.3,188.8,15.1
EAST GODAVARI,1992,23.2,7.1,0.0,6.0,33.0,76.7,232.2,211.8,124.4,159.3,178.5,
EAST GODAVARI,1993,8.4,5.5,20.1,19.2,34.4,47.6,188.3,149.1,185.8,241.7,19.6,25.3
EAST GODAVARI,1994,3.3,9.9,3.0,19.9,38.1,73.2,308.1,172.2,109.1,334.9,229.0,0.0
EAST GODAVARI,1995,24.5,3.4,1.8,11.1,306.7,120.3,250.5,176.9,141.5,385.9,29.8,5.2
EAST GODAVARI,1996,2.7,4.9,0.1,13.4,21.9,326.3,265.6,164.0,201.6,296.4,154.1,21.2
EAST GODAVARI,1997,15.9,1.1,14.4,56.0,15.3,69.2,178.1,73.9,375.5,91.7,48.6,61.4
EAST GODAVARI,1998,15.8,28.7,22.8,40.3,38.4,129.8,202.5,358.4,388.5,226.3,165.3,0.0
EAST GODAVARI,1999,0.0,1.5,0.0,18.9,76.7,74.5,221.6,129.5,138.1,231.9,56.2,0.0
EAST GODAVARI,2000,0.2,45.4,0.0,17.4,47.7,213.0,165.7,314.4,116.9,98.5,11.3,7.7
EAST GODAVARI,2001,3.0,6.1,18.8,39.7,62.5,161.2,109.6,111.8,208.8,242.8,84.7,5.7
EAST GODAVARI,2002,27.3,0.0,12.3,21.8,27.1,86.7,29.1,211.3,78.9,216.6,18.8,0.0
EAST GODAVARI,2003,8.6,25.5,49.4,17.0,4.9,139.1,272.1,119.5,118.8,250.0,7.4,86.3
EAST GODAVARI,2004,11.3,7.3,6.2,30.2,66.9,129.8,155.0,215.9,94.0,171.1,0.5,0.6
EAST GODAVARI,2005,16.8,7.3,15.0,49.4,34.2,112.4,162.1,109.9,502.4,330.0,30.7,3.8
EAST GODAVARI,2006,0.0,0.0,5.9,51.6,58.1,122.8,101.2,308.0,238.7,277.8,42.2,0.0
EAST GODAVARI,2007,0.0,14.8,0.1,0.4,1.4,234.8,194.9,207.3,327.4,210.6,12.8,0.9
EAST GODAVARI,2008,0.0,59.2,109.9,11.3,42.8,180.6,206.6,289.1,119.2,83.3,83.6,1.7
EAST GODAVARI,2009,0.0,0.0,2.4,2.1,51.8,36.8,178.0,129.7,147.9,85.0,83.0,0.6
EAST GODAVARI,2010,9.0,0.0,2.0,18.1,177.4,169.8,351.5,282.9,205.9,254.2,323.3,153.3
GUNTUR,1950,0.0,10.3,32.8,1.0,46.5,65.4,149.5,97.4,179.5,86.0,66.2,0.0
GUNTUR,1951,0.2,0.0,11.2,28.1,20.0,120.5,180.3,122.0,35.6,25.0,8.5,3.8
GUNTUR,1952,0.0,12.3,0.4,3.4,161.6,24.3,79.2,91.3,86.0,166.2,0.0,84.1
GUNTUR,1953,1.0,0.0,0.0,12.4,17.7,79.3,104.2,165.1,158.0,223.9,1.5,1.4
GUNTUR,1954,0.0,0.0,10.6,1.0,21.0,71.2,234.9,218.6,323.5,216.1,0.0,9.5
GUNTUR,1955,0.0,0.0,4.1,1.1,81.4,94.5,111.2,237.5,97.8,240.5,148.6,1.4
GUNTUR,1956,0.0,5.2,0.0,27.0,63.2,190.9,199.9,154.1,148.5,290.3,143.6,9.5
GUNTUR,1957,0.8,0.0,5.7,12.0,23.8,128.9,100.4,255.1,110.5,97.2,31.2,0.0
GUNTUR,1958,1.3,0.5,1.3,8.7,20.1,75.3,245.3,195.0,198.0,250.9,109.8,0.5
GUNTUR,1959,0.0,11.4,0.0,7.0,12.0,113.0,156.8,154.0,79.3,144.3,2.9,6.5
GUNTUR,1960,5.9,0.2,15.5,0.0,12.9,134.2,139.3,48.2,297.1,85.3,61.7,8.3
GUNTUR,1961,3.5,4.6,0.0,0.3,21.6,151.0,123.3,222.0,155.2,207.6,75.8,0.9
GUNTUR,1962,0.4,8.6,2.3,23.5,55.0,87.9,125.5,167.8,320.2,226.9,54.5,24.0
GUNTUR,1963,0.0,0.0,10.3,53.3,11.3,106.2,140.9,190.4,65.1,323.8,0.1,0.0
GUNTUR,1964,0.0,0.0,0.0,0.0,20.8,104.3,150.5,158.5,419.0,41.4,63.2,1.6
GUNTUR,1965,0.0,0.0,8.0,25.5,24.1,66.7,123.7,162.2,128.8,15.6,9.8,11.3
GUNTUR,1966,17.8,0.0,0.0,0.8,24.0,55.4,292.3,114.6,114.0,40.8,175.6,11.6
GUNTUR,1967,0.0,0.1,52.1,7.0,15.9,77.3,174.4,76.2,94.0,35.9,10.5,90.3
GUNTUR,1968,1.9,1.1,5.2,30.6,20.8,41.4,122.3,33.2,141.8,90.5,139.9,3.0
GUNTUR,1969,0.9,0.0,1.1,0.1,305.4,41.8,203.3,101.4,104.5,317.1,174.5,99.1
GUNTUR,1970,2.8,11.8,14.4,4.3,85.6,118.6,111.3,239.8,131.0,236.5,1.5,0.0
GUNTUR,1971,1.2,9.8,26.8,76.4,87.0,91.0,70.0,109.3,193.6,157.4,2.6,0.0
GUNTUR,1972,0.0,22.1,0.0,2.2,23.6,93.1,82.5,50.7,67.8,257.7,105.6,38.4
GUNTUR,1973,0.0,0.0,5.2,0.0,8.5,72.7,67.5,248.5,110.2,258.4,34.9,1.5
GUNTUR,1974,0.0,0.0,0.0,2.1,20.9,111.6,88.6,87.4,216.4,183.0,39.2,0.0
GUNTUR,1975,1.1,5.5,0.9,0.0,11.1,129.7,199.4,120.9,240.9,188.6,37.2,1.0
GUNTUR,1976,0.0,0.0,0.0,8.9,27.5,34.6,202.7,244.8,60.2,87.8,326.1,3.2
GUNTUR,1977,0.0,0.0,0.0,50.1,56.7,81.3,116.6,158.1,56.3,150.3,229.9,0.4
GUNTUR,1978,6.6,16.0,7.5,2.8,4.6,127.6,189.0,314.7,251.6,76.0,92.5,10.3
GUNTUR,1979,1.2,23.9,0.0,17.2,57.8,43.5,67.3,74.4,173.7,32.5,184.8,3.3
GUNTUR,1980,0.1,0.0,0.2,0.4,14.9,179.2,220.2,151.0,46.9,152.0,69.7,3.1
GUNTUR,1981,5.8,0.0,22.6,13.9,16.6,74.7,154.8,124.6,236.6,157.5,12.5,0.8
GUNTUR,1982,1.4,0.0,0.1,6.1,20.1,83.3,124.5,71.1,146.7,205.6,118.5,0.1
GUNTUR,1983,0.0,5.1,0.8,10.6,23.9,86.0,213.6,214.9,293.8,138.8,11.0,8.5
GUNTUR,1984,2.6,7.7,2.0,2.6,1.2,30.8,194.4,70.2,132.7,124.6,17.5,4.4
GUNTUR,1985,52.7,0.0,0.1,1.0,10.3,114.8,154.0,182.2,54.6,191.1,25.3,94.0
GUNTUR,1986,40.8,32.2,0.0,8.5,27.1,83.5,129.2,224.4,72.8,70.5,102.9,2.5
GUNTUR,1987,2.6,0.0,20.4,4.0,8.3,67.0,83.4,160.4,59.4,187.1,275.7,25.5
GUNTUR,1988,0.0,0.0,3.4,12.8,31.6,67.1,258.3,316.3,205.8,36.4,2.6,78.8
GUNTUR,1989,0.0,0.0,50.6,0.3,17.8,80.8,372.1,122.9,179.9,48.2,57.3,2.9
GUNTUR,1990,14.6,60.0,24.2,4.4,386.4,116.0,73.2,161.5,165.0,220.9,78.6,1.8
